0,2.50121
1,2.48373
2,2.48373
3,2.21863
4,2.16067
5,2.16067
6,2.13277
7,2.12362
8,2.12362
9,2.13277
10,2.12362
11,2.13277
12,2.12362
13,2.15129
14,2.21863
15,2.41191
16,2.4236
17,2.32215
18,2.20876
19,2.16067
20,2.13277
21,2.13277
22,2.12362
23,2.13277
24,2.13277
25,2.11455
26,2.12362
27,2.14199
28,2.17966
29,2.22858
30,2.48373
31,2.48373
32,2.25895
33,2.19898
34,2.15129
35,2.13277
36,2.12362
